;sum_click;gender;region;highest_education;studied_credits;code_module
0;0.006928091317833818;0.9289892977435985;-1.1759173049943135;1.6351362912097;-0.3421152579385686;1
1;-0.747126881761795;-1.0764386655786864;0.3501124373827687;-1.1623796705317935;-0.3421152579385686;1
2;0.06405346806629054;-1.0764386655786864;-1.4302555953904939;0.23637831033895332;-0.3421152579385686;1
3;0.18744428184295708;0.9289892977435985;1.3674655989674902;-1.1623796705317935;-0.3421152579385686;1
4;-0.38152447057167194;-1.0764386655786864;-1.1759173049943135;1.6351362912097;-0.3421152579385686;1
5;-1.0053335846648195;-1.0764386655786864;0.8587890181751295;0.23637831033895332;-0.3421152579385686;1
6;0.09604367904542631;-1.0764386655786864;-0.6672407242019528;0.23637831033895332;-0.3421152579385686;1
7;-0.5277654350477211;-1.0764386655786864;-0.4129024338057724;-1.1623796705317935;-0.3421152579385686;1
8;0.20572440240246323;0.9289892977435985;-0.15856414340959205;0.23637831033895332;-0.3421152579385686;1
9;-0.5620406610967952;0.9289892977435985;-1.1759173049943135;1.6351362912097;-0.3421152579385686;1
10;-0.11646272245883271;-1.0764386655786864;-0.9215790145981332;0.23637831033895332;1.5490622554721043;1
11;-0.875087725678338;0.9289892977435985;0.09577414698658834;1.6351362912097;-0.3421152579385686;1
12;-0.04791227036068464;-1.0764386655786864;-1.4302555953904939;0.23637831033895332;0.6034734987667679;1
13;1.2682564099237583;-1.0764386655786864;1.3674655989674902;-1.1623796705317935;1.5490622554721043;1
14;-0.15073794850790675;-1.0764386655786864;-0.4129024338057724;0.23637831033895332;-0.3421152579385686;1
15;-0.4340798171802521;0.9289892977435985;0.3501124373827687;-1.1623796705317935;-0.3421152579385686;1
16;0.18744428184295708;0.9289892977435985;-1.4302555953904939;1.6351362912097;-0.3421152579385686;1
17;-0.3975195760612398;-1.0764386655786864;-0.15856414340959205;0.23637831033895332;1.5490622554721043;1
18;-0.1690180690674129;-1.0764386655786864;-1.4302555953904939;0.23637831033895332;-0.3421152579385686;1
19;-0.5460455556072273;0.9289892977435985;-1.4302555953904939;-1.1623796705317935;-0.3421152579385686;1
20;0.7129977479287589;-1.0764386655786864;-0.9215790145981332;1.6351362912097;-0.3421152579385686;1
21;-0.6580112940342024;-1.0764386655786864;1.1131273085713098;0.23637831033895332;-0.3421152579385686;1
22;-0.5209103898379064;0.9289892977435985;-0.6672407242019528;0.23637831033895332;-0.3421152579385686;1
23;0.2514247038012286;0.9289892977435985;-1.1759173049943135;-1.1623796705317935;-0.3421152579385686;1
24;2.3901988092634485;-1.0764386655786864;-1.1759173049943135;1.6351362912097;-0.3421152579385686;1
25;-0.9139329818672887;-1.0764386655786864;-0.4129024338057724;0.23637831033895332;-0.3421152579385686;1
26;0.22400452296196938;0.9289892977435985;0.6044507277789491;1.6351362912097;-0.3421152579385686;1
27;0.178304221563204;0.9289892977435985;0.8587890181751295;0.23637831033895332;-0.3421152579385686;1
28;-0.5437605405372891;0.9289892977435985;-0.9215790145981332;0.23637831033895332;1.5490622554721043;1
29;-0.6740063995237704;0.9289892977435985;1.1131273085713098;0.23637831033895332;-0.3421152579385686;1
30;-0.7722620475311159;-1.0764386655786864;0.8587890181751295;-1.1623796705317935;-0.3421152579385686;1
31;-0.5757507515164247;0.9289892977435985;-1.1759173049943135;0.23637831033895332;-0.3421152579385686;1
32;0.14631401058406823;0.9289892977435985;1.6218038893636706;-1.1623796705317935;-0.3421152579385686;1
33;-0.20786332525636347;0.9289892977435985;-0.9215790145981332;1.6351362912097;-0.3421152579385686;1
34;-0.6580112940342024;0.9289892977435985;-0.15856414340959205;-1.1623796705317935;-0.3421152579385686;1
35;-0.7494118968317333;0.9289892977435985;1.3674655989674902;0.23637831033895332;-0.3421152579385686;1
36;0.16459413114357438;-1.0764386655786864;-1.4302555953904939;-1.1623796705317935;-0.3421152579385686;1
37;0.4273708641864753;0.9289892977435985;0.3501124373827687;-1.1623796705317935;-0.3421152579385686;1
38;0.43422590939629013;0.9289892977435985;-0.9215790145981332;0.23637831033895332;-0.3421152579385686;1
39;-0.637446158404758;0.9289892977435985;1.6218038893636706;1.6351362912097;-0.3421152579385686;1
40;-0.8111073037200665;0.9289892977435985;1.1131273085713098;-1.1623796705317935;-0.3421152579385686;1
41;1.2522613044341904;-1.0764386655786864;1.6218038893636706;1.6351362912097;-0.3421152579385686;1
42;-0.5026302692784002;0.9289892977435985;1.6218038893636706;1.6351362912097;-0.3421152579385686;1
43;0.4867812560048703;-1.0764386655786864;0.3501124373827687;1.6351362912097;-0.3421152579385686;1
44;-0.5414755254673508;0.9289892977435985;-1.4302555953904939;1.6351362912097;-0.3421152579385686;1
45;-0.1027526320392031;-1.0764386655786864;-1.4302555953904939;1.6351362912097;-0.3421152579385686;1
46;0.7404179287680182;0.9289892977435985;1.3674655989674902;-1.1623796705317935;-0.3421152579385686;1
47;-0.15759299371772156;0.9289892977435985;1.3674655989674902;1.6351362912097;-0.3421152579385686;1
48;-0.26727371707475844;0.9289892977435985;-0.15856414340959205;1.6351362912097;-0.3421152579385686;1
49;-0.6214510529151902;0.9289892977435985;-1.4302555953904939;0.23637831033895332;-0.3421152579385686;1
50;-0.3403941993127831;-1.0764386655786864;1.6218038893636706;0.23637831033895332;-0.3421152579385686;1
51;-1.012188629874634;0.9289892977435985;1.1131273085713098;1.6351362912097;1.5490622554721043;1
52;-0.029632149801178488;0.9289892977435985;0.3501124373827687;0.23637831033895332;-0.3421152579385686;1
53;0.31540512575950014;-1.0764386655786864;-0.6672407242019528;0.23637831033895332;1.5490622554721043;1
54;-0.06619239092019079;0.9289892977435985;0.3501124373827687;1.6351362912097;-0.3421152579385686;1
55;-0.33582416917290653;-1.0764386655786864;1.1131273085713098;0.23637831033895332;3.4402397688827775;1
56;0.07090851327610535;-1.0764386655786864;-1.4302555953904939;0.23637831033895332;-0.3421152579385686;1
57;-0.5620406610967952;-1.0764386655786864;0.3501124373827687;0.23637831033895332;-0.3421152579385686;1
58;-0.9801984188954984;0.9289892977435985;-0.6672407242019528;0.23637831033895332;-0.3421152579385686;1
59;-1.1332944285813624;0.9289892977435985;-1.4302555953904939;0.23637831033895332;-0.3421152579385686;1
60;-0.9573482681961157;-1.0764386655786864;-1.4302555953904939;-1.1623796705317935;1.5490622554721043;1
61;0.35882041208832727;-1.0764386655786864;0.3501124373827687;0.23637831033895332;-0.3421152579385686;1
62;-0.7082816255728444;0.9289892977435985;0.09577414698658834;-1.1623796705317935;-0.3421152579385686;1
63;-0.2192884006060548;-1.0764386655786864;-0.6672407242019528;0.23637831033895332;-0.3421152579385686;1
64;0.004643076247895549;0.9289892977435985;-1.4302555953904939;-1.1623796705317935;-0.3421152579385686;1
65;1.4624826908685111;0.9289892977435985;0.8587890181751295;0.23637831033895332;-0.3421152579385686;1
66;0.03891830229696958;-1.0764386655786864;0.09577414698658834;0.23637831033895332;-0.3421152579385686;1
67;1.9629009911849922;-1.0764386655786864;0.3501124373827687;1.6351362912097;-0.3421152579385686;1
68;-0.9344981174967331;0.9289892977435985;0.8587890181751295;1.6351362912097;1.5490622554721043;1
69;-0.7768320776709925;0.9289892977435985;-1.4302555953904939;-1.1623796705317935;1.5490622554721043;1
70;-0.12331776766864752;-1.0764386655786864;-1.1759173049943135;0.23637831033895332;-0.3421152579385686;1
71;-1.0967341874623502;0.9289892977435985;-0.4129024338057724;0.23637831033895332;-0.3421152579385686;1
72;-1.0693140066230908;-1.0764386655786864;1.6218038893636706;0.23637831033895332;2.494651012177441;1
73;0.5553317081030184;-1.0764386655786864;1.1131273085713098;0.23637831033895332;-0.3421152579385686;1
74;-0.5049152843483384;-1.0764386655786864;0.8587890181751295;0.23637831033895332;-0.3421152579385686;1
75;-0.7174216858525975;0.9289892977435985;-1.1759173049943135;0.23637831033895332;-0.3421152579385686;1
76;-0.004496984031857528;-1.0764386655786864;-1.4302555953904939;0.23637831033895332;-0.3421152579385686;1
77;-0.18501317455698077;-1.0764386655786864;1.3674655989674902;0.23637831033895332;-0.3421152579385686;1
78;-0.04105722515086983;0.9289892977435985;0.8587890181751295;1.6351362912097;-0.3421152579385686;1
79;-0.6008859172857457;-1.0764386655786864;-0.4129024338057724;-1.1623796705317935;-0.3421152579385686;1
80;0.18972929691289533;0.9289892977435985;0.6044507277789491;1.6351362912097;-0.3421152579385686;1
81;-0.4912051939287088;-1.0764386655786864;0.6044507277789491;0.23637831033895332;-0.3421152579385686;1
82;-0.900222891447659;0.9289892977435985;0.09577414698658834;0.23637831033895332;-0.3421152579385686;1
83;0.9049390138035736;-1.0764386655786864;-0.6672407242019528;-1.1623796705317935;-0.3421152579385686;1
84;-0.6602963091041407;-1.0764386655786864;1.1131273085713098;0.23637831033895332;-0.3421152579385686;1
85;1.9583309610451156;0.9289892977435985;-1.4302555953904939;1.6351362912097;-0.3421152579385686;1
86;1.419067404539684;0.9289892977435985;0.09577414698658834;1.6351362912097;-0.3421152579385686;1
87;1.341376892161783;0.9289892977435985;1.6218038893636706;0.23637831033895332;-0.3421152579385686;1
88;-0.42950978704037557;0.9289892977435985;-0.9215790145981332;1.6351362912097;-0.3421152579385686;1
89;0.6147420999214134;0.9289892977435985;0.8587890181751295;0.23637831033895332;1.5490622554721043;1
90;-0.7357018064121036;0.9289892977435985;-0.15856414340959205;-1.1623796705317935;-0.3421152579385686;1
91;-0.178158129347166;-1.0764386655786864;0.8587890181751295;0.23637831033895332;-0.3421152579385686;1
92;-0.475210088439141;0.9289892977435985;1.6218038893636706;0.23637831033895332;3.4402397688827775;1
93;-0.2192884006060548;0.9289892977435985;0.8587890181751295;1.6351362912097;3.1250435166476653;1
